id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,penanda_kawasan,no_premis,id_kedudukan,kedudukan,poskod,lokasi,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,flag_migrasi,id_bandar,bandar,city_id_uuid,latitud_original,longitud_original,no_pili_asal
318312,316e3db5-efd2-49b4-9cbf-b3c54a7e19e1,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,059,PJY-N-059,PARKING BERBUMBUNG SEK ARAB PRESINT 14 PUTRAJAYA,GARAJ PARKING,,3,Berhampiran,,PUTRAJAYA,2.950078,101.725558,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,85,PUTRAJAYA,30c7e7c6-c1a5-4cf1-be67-8e8d6ded4e4f
318313,24eabcf1-be87-48b8-9ba2-ec2a6458b0a2,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,060,PJY-N-060,TEMPAT WUDUK SEK ARAB PRESINT 14 PUTRAJAYA,TEMPAT WUDUK,,3,Berhampiran,,PUTRAJAYA,2.95006,101.726172,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318314,c60450b8-66ac-4d34-ad99-550aa4e8ce7d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,061,PJY-N-061,HADAPAN KELAS SEK ARAB PRESINT 14 PUTRAJAYA,HADAPAN KELAS,,3,Berhampiran,,PUTRAJAYA,2.950364,101.726643,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
2082,98a6479b-2a2b-42da-82cc-c97072875068,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,062,PJY-N-062,No 53 Jalan Industri Putra 1  Presint 14 ,Sebelah Kedai ,,4,Tepi,,Putrajaya,2.95261,101.73191,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p14_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.95261,E 101.73191,62
2083,a76a3c6e-dd02-464d-96d9-9e109b21f467,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,063,PJY-N-063,SAS Jalan Industri Putra 1  Presint 14  ,Berhampiran kedai tayar,,3,Berhampiran,,Putrajaya,2.95163,101.73194,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p14_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.95163,E 101.73194,63
2084,8c58e53e-1f7c-41b1-9d37-948694c4fa28,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,064,PJY-N-064,No 13 Jalan Industri Putra 1           Presint 14,Berhampiran kedai,,3,Berhampiran,,Putrajaya,2.95101,101.73129,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p14_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.95101,E 101.73129,64
2085,0364d1e5-52a9-4c5a-b5ad-d6be70631d76,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,065,PJY-N-065,No 14 Jalan Industri Putra 1  Presint 14 ,Berhampiran kedai,,3,Berhampiran,,Putrajaya,2.95209,101.73125,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p14_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N 02.95209,E 101.73125,65
318315,a925f4f7-2cda-44bb-9818-4df3478c8631,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,066,PJY-N-066,"DEPAN RUMAH  NO 10,JALAN  P14B1/5 PRESINT 14 PUTRAJAYA","DEPAN RUMAH  NO 10,JALAN  P14B1/5 ",,1,Hadapan,,PUTRAJAYA,2.94494,101.71963,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318316,58fb9bb5-9fda-46b2-837c-aea82d65a97c,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,067,PJY-N-067,"DEPAN RUMAH  NO 1,JALAN  P14B1/7 PRESINT 14 PUTRAJAYA","DEPAN RUMAH  NO 1,JALAN  P14B1/7 ",,1,Hadapan,,PUTRAJAYA,2.94565,101.7201,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318317,cc369b61-b8f2-4ddb-a6a6-b67f795abd4e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,068,PJY-N-068,"DEPAN RUMAH  NO 18,JALAN  P14B1/6 PRESINT 14 PUTRAJAYA","DEPAN RUMAH  NO 18,JALAN  P14B1/6 ",,1,Hadapan,,PUTRAJAYA,2.94582,101.7195,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318318,a6b42c68-de1f-4cdf-a5f0-19f1c05fcc92,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,069,PJY-N-069,DEPAN RUMAH  NO 1 JALAN  P14B1/6 PRESINT 14 PUTRAJAYA,DEPAN RUMAH  NO 1 JALAN  P14B1/6 ,,1,Hadapan,,PUTRAJAYA,2.946165,101.720527,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318319,3a048eb8-9d36-45f7-853e-81b5b73a5a82,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,070,PJY-N-070,DEPAN RUMAH  NO 6 JALAN  P14B1/5 PRESINT 14 PUTRAJAYA,DEPAN RUMAH  NO 6 JALAN  P14B1/5 ,,1,Hadapan,,PUTRAJAYA,2.9468,101.72089,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318320,3a58d82d-4305-4e0c-860f-35a76edadfec,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,071,PJY-N-071,DEPAN RUMAH  NO 12 JALAN  P14B1/2 PRESINT 14 PUTRAJAYA,DEPAN RUMAH  NO 12 JALAN  P14B1/2 ,,1,Hadapan,,PUTRAJAYA,2.94768,101.7199,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318321,64af63fb-9479-4a49-88ad-eb9952e70f2e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,072,PJY-N-072,DEPAN RUMAH  NO 15 PRESINT 14 PUTRAJAYA,DEPAN RUMAH  NO 15,,1,Hadapan,,PUTRAJAYA,2.94812,101.71931,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318322,f7f071ac-2aad-4cb7-b617-8113d0b68f96,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,073,PJY-N-073,DEPAN RUMAH  NO 1 PRESINT 14B1/2 PUTRAJAYA,DEPAN RUMAH  NO 1,,1,Hadapan,,PUTRAJAYA,2.94878,101.71885,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318323,d2f99eb5-8297-484f-8a79-a5a3cf4e41c9,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,074,PJY-N-074,PERSIMPANGAN JALAN P14B 1/1 PRESINT 14 PUTRAJAYA,PERSIMPANGAN JALAN JALAN P14B   1/1 ,,3,Berhampiran,,PUTRAJAYA,2.94902,101.71845,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318324,8917b8f0-db17-4d9d-ae1a-d80ca7972454,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,075,PJY-N-075,DEPAN RUMAH NO 8 JALAN P14B1/1 PRESINT 14 PUTRAJAYA,DEPAN RUMAH NO 8,,1,Hadapan,,PUTRAJAYA,2.94917,101.71931,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318325,b4c733e2-5f0f-4c4d-adbe-53396ded6fbc,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,076,PJY-N-076,DEPAN RUMAH  NO 12A JALAN P14B1/1 PRESINT 14 PUTRAJAYA,DEPAN RUMAH  NO 12A,,1,Hadapan,,PUTRAJAYA,2.9494,101.7199,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318326,0f1fef92-a685-46a4-b9ed-a28a304501eb,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,077,PJY-N-077,DEPAN RUMAH NO 11 JALAN P14B2/1 PRESINT 14 PUTRAJAYA,DEPAN RUMAH NO 11,,1,Hadapan,,PUTRAJAYA,2.94947,101.71777,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318327,31c90bbd-5bce-4601-b57e-f4b74dbe0e37,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,078,PJY-N-078,PERSIMPANGAN JALAN JALAN  P14 B2 /1 PRESINT 14 PUTRAJAYA,PERSIMPANGAN JALAN JALAN  P14 B2 /1 ,,3,Berhampiran,,PUTRAJAYA,2.94988,101.71812,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318328,f5a25951-f4c8-4efb-8cb8-dd1f030bcb79,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,079,PJY-N-079,PENGHUJUNG JALAN P14B2/2 PRESINT 14 PUTRAJAYA,PENGHUJUNG JALAN P14B2/2 ,,3,Berhampiran,,PUTRAJAYA,2.94995,101.71725,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318329,292302b2-0d9b-4998-8326-86913806c54f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,080,PJY-N-080,PERSIMPANGAN JALAN  P14B2/2 PRESINT 14 PUTRAJAYA,PERSIMPANGAN JALAN  P14B2/2  PRESINT 14,,3,Berhampiran,,PUTRAJAYA,2.95038,101.71774,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318330,071bf939-d617-498c-978e-d36bc80b3a9d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,081,PJY-N-081,PENGHUJUNG JALAN  P14B2/3 PRESINT 14 PUTRAJAYA,PENGHUJUNG JALAN  P14B2/3 ,,3,Berhampiran,,PUTRAJAYA,2.95045,101.71671,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318331,02133446-f8f2-4fa1-ba8f-7efad9a40f02,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,082,PJY-N-082,PERSIMPANGAN JALAN  P14B2/3 PRESINT 14 PUTRAJAYA,PERSIMPANGAN JALAN  P14B2/3 ,,3,Berhampiran,,PUTRAJAYA,2.951,101.71748,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318332,eedf01ff-e6ac-4a73-898f-6589d25c8396,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,083,PJY-N-083,PENGHUJUNG JALAN  P14B2/3 PRESINT 14 PUTRAJAYA,PENGHUJUNG JALAN  P14B2/3 ,,3,Berhampiran,,PUTRAJAYA,2.95112,101.71642,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318333,c5a6bacb-5c18-4c22-9900-65afb75d023f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,084,PJY-N-084,JALAN P14B2/5 PRESINT 14 PUTRAJAYAPRESINT 14 PUTRAJAYA (PARKING LOT),,,3,Berhampiran,,PUTRAJAYA,2.95147,101.71748,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318334,d904ed40-82c0-45c5-b2a5-6194f38932d7,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,085,PJY-N-085,PENGHUJUNG JALAN  P14B2/6 PRESINT 14 PUTRAJAYA,PENGHUJUNG JALAN  P14B2/6 ,,3,Berhampiran,,PUTRAJAYA,2.95187,101.71642,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318335,bec09463-a983-4e2e-8341-74983a9bf7a7,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,086,PJY-N-086,BERHAMPIRAN SELEKOH  P14B2 PRESINT 14 PUTRAJAYA,BERHAMPIRAN SELEKOH  P14B2 ,,3,Berhampiran,,PUTRAJAYA,2.95227,101.71733,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318336,54292552-71a8-42f7-9480-2504e55deeae,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,087,PJY-N-087,BULATAN  P14B2/4 PRESINT 14 PUTRAJAYA,BULATAN  P14B2/4 ,,3,Berhampiran,,PUTRAJAYA,2.95248,101.71674,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,1,Awam,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318337,52a97e3a-73c7-4026-94eb-2041ebd4a89f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,088,PJY-N-088,BERHAMPIRAN GARAJ KERETA SMK PRESINT 14,BERHAMPIRAN GARAJ KERETA,,3,Berhampiran,,PUTRAJAYA,2.95282,101.72195,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318338,5a6c4dad-f2ce-4efb-abbf-c6c876c400ef,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,089,PJY-N-089,BERHAMPIRAN KELAS SMK PRESINT 14,BERHAMPIRAN KELAS,,3,Berhampiran,,PUTRAJAYA,2.95378,101.72189,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318339,fedd2456-b122-476a-b315-b931dad7c1fa,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,090,PJY-N-090,SELEKOH KE JLN BELAKANG SMK PRESINT 14,SELEKOH KE JLN BELAKANG,,3,Berhampiran,,PUTRAJAYA,2.954456,101.7219,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318340,b6d151c8-f0a4-458a-90fa-d37040665b86,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,091,PJY-N-091,BERHAMPIRAN PADANG SMK PRESINT 14,BERHAMPIRAN PADANG,,3,Berhampiran,,PUTRAJAYA,2.95453,101.72263,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318341,327df31a-8aca-47c9-be54-a69e3fddb52c,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,092,PJY-N-092,BERHAMPIRAN PADANG BLOK SMK PRESINT 14,BERHAMPIRAN PADANG BLOK SEK REN,,3,Berhampiran,,PUTRAJAYA,2.9545,101.7234,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318342,cff9f018-4511-4ce4-93e1-b38d00bfd66c,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,093,PJY-N-093,BERHAMPIRAN PAGAR BELAKANG SMK PRESINT 14,BERHAMPIRAN PAGAR BELAKANG,,3,Berhampiran,,PUTRAJAYA,2.95448,101.72432,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318343,32c055b5-364b-4130-adfa-4ec9c167d053,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,094,PJY-N-094,LOBBY  SEK REN P14 PRESINT 14,LOBBY  SEK REN P14,,3,Berhampiran,,PUTRAJAYA,2.95352,101.72362,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318344,f0f30081-09c1-4fba-9658-fe2f5e686750,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,095,PJY-N-095,PARKING BASIKAL SMK PRESINT 14,PARKING BASIKAL,,3,Berhampiran,,PUTRAJAYA,2.95297,101.72359,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318345,ba49e646-57cb-4dd2-a95d-24fc56ed9cc5,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,096,PJY-N-096,DEWAN SEK SMK PRESINT 14,DEWAN SEK P 14,,3,Berhampiran,,PUTRAJAYA,2.9528,101.72283,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318346,ac6efad2-9746-467b-8388-82a01accea24,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,097,PJY-N-097,"PENGHUJUNG JALAN BLOK A APARTMENT  P14 -12,JLN P14H",PENGHUJUNG JALAN BLOK A,,3,Berhampiran,,PUTRAJAYA,2.95232,101.72572,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
318347,9a59683f-9b20-4916-8428-608cbb63819a,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,N,098,PJY-N-098,"JALAN KELUAR PARKING BASEMENT BLOK A APARTMENT  P14 -12,JLN P14H",JALAN KELUAR PARKING BASEMENT BLOK A,,3,Berhampiran,,PUTRAJAYA,2.95215,101.72643,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,PUTRAJAYA_PUJ_ZON N_WANI_22052015,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
