id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,penanda_kawasan,id_kedudukan,kedudukan,lokasi,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,flag_migrasi,id_bandar,bandar,city_id_uuid,latitud_original,longitud_original,no_pili_asal
568395,beb5d2f8-0ffb-45b3-a02c-be5f9ab9f647,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,034,PJY-E-034,"BELAKANG MASUK BASEMENT KEM.PELANCONGAN,SENI DAN BUDAYA PRESINT 5",,2,Belakang,,2.89834,101.66871,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568396,da4aeade-12f2-4543-92f7-4584af40f98b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,035,PJY-E-035,"TEPI BERHAMPIRAN CAFE KEM.PELANCONGAN,SENI DAN BUDAYA PRESINT 5",,2,Belakang,,2.897784,101.66857,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568397,24f2a9f7-489f-49f1-a73c-e2d06b5b6fda,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,036,PJY-E-036,"BELAKANG KEM.PELANCONGAN,SENI DAN BUDAYA PRESINT 5",,2,Belakang,,2.89721,101.66842,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568398,1c0b4bd3-67a9-4d27-a8b8-6f025fc2eb58,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,037,PJY-E-037,"BELAKANG BERHAMPIRAN CAFE KEM.PELANCONGAN,SENI DAN BUDAYA PRESINT 5",,2,Belakang,,2.89654,101.66833,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568399,d49c6b31-3bd9-40be-aee9-0dd83efaa671,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,038,PJY-E-038,"JALAN KELUAR PARKING KEM.PELANCONGAN,SENI DAN BUDAYA PRESINT 5",,4,Tepi,,2.89608,101.66822,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568400,80d67035-5378-4f3d-b40b-b7964254e43e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,039,PJY-E-039,TEPI HADAPAN KEMENTERIAN PENGAJIAN TINNGI PRESINT 5,,4,Tepi,,2.89624,101.66756,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568401,6b8a5e65-71c5-484b-8d50-2536b6cb3fb4,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,040,PJY-E-040,TEPI HADAPAN (SIGN BOARD)KEM.PENGAJIAN TINGGI PRESINT 5,,1,Hadapan,,2.89705,101.66778,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568402,70466679-67d6-420c-a22a-efb0061ed6f0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,041,PJY-E-041,TEPI HADAPAN KEM.PENGAJIAN TINGGI PRESINT 5,,1,Hadapan,,2.89792,101.66788,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568403,7a34be0c-bcc0-4e5d-9eff-8c43a7055d9f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,042,PJY-E-042,TEPI POST PENGAWAL 5R3 PRESINT 5,,4,Tepi,,2.89604,101.66441,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568404,7aec82a9-1544-435d-b77a-7bda7b4059f1,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,043,PJY-E-043,JALAN MASUK BLOK B 5R3 PRESINT 5,,4,Tepi,,2.89529,101.66412,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568405,b6cfc018-92b9-4d51-993d-5a660353a77b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,044,PJY-E-044,TEPI JALAN MASUK PARKING 5R3 PRESINT 5,,4,Tepi,,2.89493,101.66383,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568406,736c585b-b9f5-4bdf-a2e4-fc4ba1d0ca7c,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,045,PJY-E-045,TEPI JALAN MASUK PARKING BLOK C 5R3 PRESINT 5,,1,Hadapan,,2.89464,101.66304,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568407,e0dc64c8-1f6b-4fb3-9f28-b0d2528d0098,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,046,PJY-E-046,JALAN MASUK PARKING 5R3 PRESINT 5,,4,Tepi,,2.8952,101.66251,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568408,6e02bf16-5854-42c6-878d-39569c035186,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,047,PJY-E-047,JALAN MASUK PARKING 5R3 PRESINT 5,,4,Tepi,,2.89581,101.662,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568409,42867f64-27ae-4085-998d-9ba4780476e7,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,048,PJY-E-048,tepi pencawang tnb blok e 5r3 presint 5,,4,Tepi,,2.89627,101.66219,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568410,6939eabb-4e36-46b5-adf7-baf3f76ad8f2,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,049,PJY-E-049,PONDOK DEPAN BLOK D 5R3 PRESINT 5,,1,Hadapan,,2.89571,101.66276,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568411,0deb2c3d-f18e-45fc-b0db-6198d8b658e4,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,050,PJY-E-050,HADAPAN SURAU 5R3 PRESINT 5,,1,Hadapan,,2.89562,101.66322,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568412,ad10d169-63f7-4bf2-8efa-4a13936d5c8b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,051,PJY-E-051,DEPAN TADIKA KEMAS 5R3 PRESINT 5,,1,Hadapan,,2.8961,101.66379,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568413,691b767b-de13-4ef8-89f1-ea7e377c9dc9,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,052,PJY-E-052,PARKING BELAKANG 5R1 PRESINT 5,,2,Belakang,,2.89836,101.66541,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568414,582c2605-343b-4ae3-91d3-9e40a03810c7,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,053,PJY-E-053,TAMAN PERMAINAN 5R1 PRESINT 5,,1,Hadapan,,2.89919,101.66575,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568415,4e5db198-bbee-484e-be6d-ca8b5e29edd8,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,054,PJY-E-054,JALAN MASUK BASEMENT 5R1 PRESINT 5,,1,Hadapan,,2.89936,101.66583,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568601,fa6a3ac8-6887-4f9f-b681-0199f127334b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,055,PJY-E-055,depan blok b1 ppa1m Larai Presint 5,,1,Hadapan,,2.900016,101.66249,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568603,60e2b214-c1cc-4586-9908-354bf43ff185,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,056,PJY-E-056,tepi taska ppa1m larai presint 5,,4,Tepi,,2.89958,101.66248,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568605,b1deaca9-915a-449c-99bd-63dc78a768d1,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,057,PJY-E-057,belakang blok 2c (parking kereta)ppa1m larai presint 5,,2,Belakang,,2.89892,101.66248,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568607,54fe2995-aea8-45a9-91bf-20b81bcb07b0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,058,PJY-E-058,belakang blok 4b ppa1m larai presint 5,,2,Belakang,,2.89786,101.66149,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568609,2d62a189-9b67-47e9-95b4-195d495c9ea6,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,059,PJY-E-059,depan blok 4b ppa1m larai presint 5,,1,Hadapan,,2.89782,101.66097,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568610,bf2d307a-8b20-4a16-9ace-427b55476e34,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,060,PJY-E-060,tepi pencawang blok 4a ppa1m larai presint 5,,4,Tepi,,2.89725,101.66158,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568612,684b41be-5118-4a7a-bdb0-b0df0c2ba08f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,061,PJY-E-061,belakang blok 3a ppa1m larai presint 5,,2,Belakang,,2.89186,101.66073,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568613,4eb1287a-2f2e-4156-b4b5-560ceeb1134e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,062,PJY-E-062,depan blok 3b ppa1m larai presint 5,,1,Hadapan,,2.89898,101.66034,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568615,43bb7c62-641a-427a-87ed-f66472dcf231,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,063,PJY-E-063,depan dewan seri larai ppa1m larai presint 5,,1,Hadapan,,2.89996,101.66046,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568617,754988e3-a922-4023-ac61-e01e3f4c4d2d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,064,PJY-E-064,depan blok 2b ppa1m larai presint 5,,1,Hadapan,,2.9004,101.66124,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
568620,63f9fa3e-566a-4a70-ae95-5acadcfacaed,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,065,PJY-E-065,hadapan kedai ppa1m larai presint 5,,1,Hadapan,,2.89987,101.6616,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1011.84,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591802,d60f7820-e8c7-46b9-a7be-bffb92657e6e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,066,PJY-E-066,Boomgate laluan masuk PPAM Seruling dr kuarters 5R3,,3,Berhampiran,,2.532447,101.404427,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1011.84,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591804,607b1a57-3cb3-423c-b550-fb0d73682e62,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,067,PJY-E-067,Pintu Masuk Parkir PPAM Seruling,,1,Hadapan,,5.5319,101.4033,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1011.84,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591805,9f736a25-9b3f-442d-b696-6cf3db8e344f,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,068,PJY-E-068,Parkir dan rumah sampah sebelah Blok A PPAM Seruling,,1,Hadapan,,2.5318,101.4033,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1011.84,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591806,8904d3f1-78c5-4568-8271-d2b09082b6ff,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,069,PJY-E-069,Blok A PPAM Seruling,,1,Hadapan,,2.5318,101.4037,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1011.84,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591807,91a26d0a-6e5b-4f40-bc5f-a267836f0ad8,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,070,PJY-E-070,Gelanggang Takraw PPAM Seruling,,3,Berhampiran,,2.533135,101.406483,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1011.84,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591808,6188bc27-f61f-4f22-9122-d57588f17841,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,071,PJY-E-071,Surau Jannatul Firdaus PPAM Seruling,,1,Hadapan,,2.5319,101.4042,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591809,ef5bfbac-c78e-4342-b5da-bae36c0472f9,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,072,PJY-E-072,Dewan PPAM Seruling,,3,Berhampiran,,2.533354,101.407394,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591810,fd450716-ce43-4467-a02b-ca8ca9f68948,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,073,PJY-E-073,Lobi Blok C PPAM Seruling,,3,Berhampiran,,2.532,101.4046,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591811,ff0d5097-b4ee-4503-ac57-f047068a4a6d,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,074,PJY-E-074,Blok C Berhampiran Parkir PPAM Seruling,,2,Belakang,,2.5317,101.4047,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591812,092b89f6-61b1-4d3a-87c6-6527cc4ccba0,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,075,PJY-E-075,Pintu Masuk PPAM Seruling dari Kuarters 5R6,,3,Berhampiran,,2.533269,101.407991,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591813,b050be20-2e42-41ee-851c-b29c5e6f6f8b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,076,PJY-E-076,Pintu masuk Parkir belakang antara Blok B dan C,,3,Berhampiran,,2.5317,101.4044,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,363789000,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591814,999c08d9-7875-43be-b065-b3d610f92f6e,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,077,PJY-E-077,Rumah Sampah Blok B PPAM Seruling,,3,Berhampiran,,2.532776,101.406972,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591815,dc16ed2a-392f-42b6-9524-d02362e1fb6c,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,078,PJY-E-078,Pintu lobi belakang Blok B PPAM Seruling,,3,Berhampiran,,2.5316,101.4039,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591816,b24e12b9-023b-4c58-85f7-bb05eb5b9e1b,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,079,PJY-E-079,Padang Futsal PPAM Seruling,,3,Berhampiran,,2.532752,101.406025,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
591817,02957d82-34fe-416c-854d-a78e81082038,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,E,080,PJY-E-080,Tangga Parkir PPAM Seruling,,3,Berhampiran,,2.532752,101.406025,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,1,Berfungsi,1798.83,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae
1348,855ba6f5-3955-44e0-afeb-267ebeec1bbe,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,F,001,PJY-F-001,Pintu Masuk Kompleks Sukan Air Presint 6,Pintu Masuk,1,Hadapan,Putrajaya,2.90414,101.66863,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p6_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N02.90414,E101.66863,1
1349,ffac0c99-dccd-4df2-9803-807c861f9683,14e54cbf-55e5-4931-b0db-0bc1035ba3e6,337,PJY,F,002,PJY-F-002,BELAKANG GRAND STAND Komplek Sukan Air Presint 6,BELAKANG GRAND STAND,2,Belakang,Putrajaya,2.90345,101.66795,2,09a53d0c-6993-4cfc-a9f0-3da42395ef59,Wilayah Persekutuan Putrajaya,136,WP Putrajaya,2,Swasta,2,Tidak Berfungsi,0,1,Pillar Hydrant,125,Putrajaya,0000-00-00,0,putrajaya_p6_08092014,52,PUTRAJAYA (WP),d8b318e6-2d09-4e44-916f-a36e1caae4ae,N02.90345,E101.66795,2
