id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,penanda_kawasan,id_kedudukan,kedudukan,lokasi,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,flag_migrasi,id_bandar,bandar,city_id_uuid
314466,e053ffa9-8ce4-4e2c-9b03-4dc4ee3fe1cc,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,010,JHT-C-010,Hadapan Menara Antara Jalan Bukit Ceylon,Hadapan Menara Antara Jalan Bukit Ceylon,1,Hadapan,KUALA LUMPUR,3.149209,101.70427,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,357.74,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314467,3a9d6f5f-72b3-4889-8c80-ced01d34cec7,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,011,JHT-C-011,Depan Rumah No 18 Jalan Bukit Ceylon,Depan Rumah No 18 Jalan Bukit Ceylon,1,Hadapan,KUALA LUMPUR,3.148944,101.704292,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,357.74,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314468,5d53d1a0-1a87-493d-b8bd-438a0ec19b1a,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,012,JHT-C-012,Persimpangan Jalan Ceylon,Persimpangan Jalan Ceylon,3,Berhampiran,KUALA LUMPUR,3.148097,101.706747,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,4,Hilang,,,2,Ground Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
314469,001024f8-745f-4102-95e7-15ca25f349c0,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,013,JHT-C-013,Sebelah Kanan Wisma Budiman Jalan Raja Chulan,Sebelah Kanan Wisma Budiman Jalan Raja Chulan,4,Tepi,KUALA LUMPUR,3.148839,101.701943,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,48.0961,,2,Ground Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
314470,d4f28c6e-5de8-49de-a9c9-95233aa488fb,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,014,JHT-C-014,"Exsim Ceylonz Suites,Persiaran Raja Chulan ","Exsim Ceylonz Suites,Persiaran Raja Chulan ",4,Tepi,KUALA LUMPUR,3.148997,101.701568,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,438.14,,3,Pressurize Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
314471,302c7d3e-cfd6-4fd6-bbe8-af021f54412f,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,015,JHT-C-015,Depan Pintu Masuk Istana Pahang Jalan Persiaran Raja Chulan,Depan Pintu Masuk Istana Pahang Jalan Persiaran Raja Chulan,1,Hadapan,KUALA LUMPUR,3.147822,101.703045,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,4,Hilang,,,2,Ground Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
314472,6c476e47-af34-4d3e-8318-e25bea18bd94,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,016,JHT-C-016,Depan Kondo Villa Putra Jalan Persiaran Raja Chulan,Depan Kondo Villa Putra Jalan Persiaran Raja Chulan,1,Hadapan,KUALA LUMPUR,3.165373,101.69195,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,158.995,images/img_pili/20220206202904404.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314473,802b6d70-0a08-4695-9531-3d3fcedb0d81,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,017,JHT-C-017,Kiri Depan Kondo Villa Putra Jalan Persiaran Raja Chulan,Kiri Depan Kondo Villa Putra Jalan Persiaran Raja Chulan,4,Tepi,KUALA LUMPUR,3.147181,101.705754,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,194.729,images/img_pili/20220206203232569.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314474,f6f2dfa8-5197-41d2-ba01-62b4c35ce326,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,018,JHT-C-018,Tepi Kondo Villa sayang Jalan Persiaran raja Chulan,Tepi Kondo Villa sayang Jalan Persiaran raja Chulan,4,Tepi,KUALA LUMPUR,3.146359,101.705752,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,194.729,images/img_pili/20220206204424673.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314475,8357c946-3e16-4e8d-b4ff-2b497011780e,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,019,JHT-C-019,Depan Kondo Villa Putri Sri Garden Jalan Persiaran Raja Chulan,Depan Kondo Villa Putri Sri Garden Jalan Persiaran Raja Chulan,1,Hadapan,KUALA LUMPUR,3.147053,101.704298,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314476,540a84fb-40bb-4b29-8999-53d6d803242c,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,020,JHT-C-020,Pintu Pagar Sek.Ren.Jenis Keb.Cina Nam Kai Jalan Persiaran Raja Chulan,Pintu Pagar Sek.Ren.Jenis Keb.Cina Nam Kai Jalan Persiaran Raja Chulan,1,Hadapan,KUALA LUMPUR,3.146981,101.704377,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20220206221242996.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314477,345e8676-2516-4617-bfce-138d4819907d,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,021,JHT-C-021,Dalam Kawasan Parking Kereta Kondo Angkasa Impian 1 Jln Persiaran Raja Chulan,Dalam Kawasan Parking Kereta Kondo Angkasa Impian 1 Jln Persiaran Raja Chulan,1,Hadapan,KUALA LUMPUR,3.145524,101.706458,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314478,8c1f1e3b-1947-47ac-b5c6-c67774c8e9a4,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,022,JHT-C-022,Belakang Kondo Angkasa Impian 1 Jalan Persiaran Chulan,Belakang Kondo Angkasa Impian 1 Jalan Persiaran Chulan,2,Belakang,KUALA LUMPUR,3.146166,101.706694,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314479,34f4d562-ca40-411b-9b1f-4d4cd1cc98d5,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,023,JHT-C-023,Hadapan Bangunan KWSP Jalan Changkat Raja Chulan,Hadapan Bangunan KWSP Jalan Changkat Raja Chulan,1,Hadapan,KUALA LUMPUR,3.149637,101.705471,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,images/img_pili/20220206221800737.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314480,38aa2188-9349-4890-999b-1aace33495b1,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,024,JHT-C-024,Depan Bangunan Menara Maplelee  Jalan Changkat Raja Chulan,Depan Bangunan Menara Maplelee  Jalan Changkat Raja Chulan,1,Hadapan,KUALA LUMPUR,3.149852,101.705042,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314481,5f616c9f-d24e-41ce-9285-531b3cbe1352,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,025,JHT-C-025,Depan Citin Hotel Jalan Pudu,Depan Citin Hotel Jalan Pudu,1,Hadapan,KUALA LUMPUR,3.146046,101.701275,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,,2,Ground Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
314482,eed7f358-e422-4ec5-996d-b67371fa26d4,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,026,JHT-C-026,Depan Parking Kereta Bekas Tapak Pam Minyak Shell Pudu Raya Jalan Pudu,Depan Parking Kereta Bekas Tapak Pam Minyak Shell Pudu Raya Jalan Pudu,1,Hadapan,KUALA LUMPUR,3.145695,101.70266,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314483,3f346e75-18a1-4394-ba57-eb298b7f6fcd,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,027,JHT-C-027,Parking Kereta Bekas Tapak Shell Sebelah Hospital Tung Shin Jalan Pudu,Parking Kereta Bekas Tapak Shell Sebelah Hospital Tung Shin Jalan Pudu,3,Berhampiran,KUALA LUMPUR,3.145546,101.703346,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,39.7488,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314484,cde97a25-bb1f-4ee2-855b-1986cbd1f5e0,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,028,JHT-C-028,Hadapan Bangunan Hospital Tung Shin Jalan Pudu,Hadapan Bangunan Hospital Tung Shin Jalan Pudu,1,Hadapan,KUALA LUMPUR,3.145722,101.703915,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,28.1067,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
314485,adaf0f37-54af-4209-901b-c9da18a35016,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,029,JHT-C-029,Dalam Kawasan Depan Bangunan Baru Hospital Tung Shin Jalan Pudu,Dalam Kawasan Depan Bangunan Baru Hospital Tung Shin Jalan Pudu,1,Hadapan,KUALA LUMPUR,3.146298,101.703865,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,28.1067,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
314486,742737f5-4c31-4bc0-a9eb-4c52f619e655,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,030,JHT-C-030,Dalam Kawasan Belakang Bangunan Baru Hospital Tung Shin Jalan Pudu,Dalam Kawasan Belakang Bangunan Baru Hospital Tung Shin Jalan Pudu,2,Belakang,KUALA LUMPUR,3.146786,101.703775,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,28.1067,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
314487,87788b53-a7f2-4a76-a80f-21fa8c33a3cc,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,031,JHT-C-031,Dalam Kawasan Hospital Tung Shin Dekat Pam House,Dalam Kawasan Hospital Tung Shin Dekat Pam House,1,Hadapan,KUALA LUMPUR,3.146111,101.704636,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
314488,55db731c-e99d-4afe-b72d-ebb79eaa7ae3,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,032,JHT-C-032,Tepi Jalan Luar Parking Kereta Hospital Tung Shin,Tepi Jalan Luar Parking Kereta Hospital Tung Shin,4,Tepi,KUALA LUMPUR,3.14535,101.704439,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314489,eb3d0a6e-f01b-429d-9268-0a2ed60c7991,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,033,JHT-C-033,Kawasan Parking Kereta Hospital CMH Jalan Pudu,Kawasan Parking Kereta Hospital CMH Jalan Pudu,3,Berhampiran,KUALA LUMPUR,3.145781,101.704849,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
314490,9fbd6a81-aa35-461d-8fad-16fecad42f40,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,034,JHT-C-034,Kawasan Parking Kereta Hospital CMH Jalan Pudu,Kawasan Parking Kereta Hospital CMH Jalan Pudu,3,Berhampiran,KUALA LUMPUR,3.145459,101.704999,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,images/img_pili/20220212100542588.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314491,2c491e0d-25b9-4ef6-be99-72fab6e17747,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,035,JHT-C-035,Pintu Masuk Hospital CMH Jalan Pudu,Pintu Masuk Hospital CMH Jalan Pudu,1,Hadapan,KUALA LUMPUR,3.145481,101.704913,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,357.74,images/img_pili/20220212101007703.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314492,1596fb48-c92e-4e71-bbf4-4ad5a33920ef,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,036,JHT-C-036,Belakang Swiss Garden Hotel Kuala Lumpur,Belakang Swiss Garden Hotel Kuala Lumpur,2,Belakang,KUALA LUMPUR,3.143993,101.705338,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,images/img_pili/20220212171345586.jpg,3,Pressurize Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314493,69c06a14-dedc-47c8-95fe-5c9c4a8499e9,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,037,JHT-C-037,Parking Kereta Bangunan Hospital Tung Shin Jalan Pudu,Parking Kereta Bangunan Hospital Tung Shin Jalan Pudu,3,Berhampiran,KUALA LUMPUR,3.146387,101.704381,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,images/img_pili/20220212172433581.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314494,52256d0a-1eb8-472c-8da3-84c24bb05573,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,038,JHT-C-038,Depan Bangunan No 37 Jalan Pudu Lama,Depan Bangunan No 37 Jalan Pudu Lama,1,Hadapan,KUALA LUMPUR,3.14649,101.701203,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,252.96,images/img_pili/20220212172156513.jpg,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314495,754fd684-06c9-4c85-b79b-270753847b70,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,039,JHT-C-039,Tepi Restoran Kelasik Jalan Pudu Lama Off Jalan Pudu,Tepi Restoran Kelasik Jalan Pudu Lama Off Jalan Pudu,4,Tepi,KUALA LUMPUR,3.146359,101.701523,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,28.1067,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314496,82482714-76c9-4ae0-a474-c5c3f5680dae,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,040,JHT-C-040,Depan Wisma G2 Jalan Bukit Mahkamah,Depan Wisma G2 Jalan Bukit Mahkamah,1,Hadapan,KUALA LUMPUR,3.146209,101.700922,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,39.7488,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314497,7ddf7dc0-0e44-4ab6-ad75-0c21e6eef1bf,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,041,JHT-C-041,Hadapan Jalan Masuk Menara MayBank Jalan Bukit Mahkamah,Hadapan Jalan Masuk Menara MayBank Jalan Bukit Mahkamah,1,Hadapan,KUALA LUMPUR,3.147273,101.699535,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,158.995,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314498,3000ecc1-7887-4d33-bdf5-40d81d07c938,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,042,JHT-C-042,Depan Gerai Makan Dalam Kawasan Menara MayBank,Depan Gerai Makan Dalam Kawasan Menara MayBank,1,Hadapan,KUALA LUMPUR,3.14706,101.699731,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,158.995,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314499,7bfde394-286a-42c3-aa64-25667c044ff9,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,043,JHT-C-043,Depan Jalan Masuk Menara MayBank,Depan Jalan Masuk Menara MayBank,1,Hadapan,KUALA LUMPUR,3.147017,101.699216,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314500,e9b42038-e9cd-4619-bb56-20bd103d3395,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,044,JHT-C-044,Kawasan Parking Motor Menara MayBank,Kawasan Parking Motor Menara MayBank,3,Berhampiran,KUALA LUMPUR,3.147446,101.69956,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314501,eb2f2647-cc39-4906-9447-5a0bb41732c0,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,045,JHT-C-045,Belakang Menara MayBank Jalan Bukit Mahkamah,Belakang Menara MayBank Jalan Bukit Mahkamah,2,Belakang,KUALA LUMPUR,3.147403,101.699302,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314502,df6a56cf-f3ea-4a13-baa4-5213545c70bb,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,046,JHT-C-046,Depan Bangunan BSKL Jalan Bukit Mahkamah,Depan Bangunan BSKL Jalan Bukit Mahkamah,1,Hadapan,KUALA LUMPUR,3.147859,101.701051,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
314503,96173749-2b4c-47ef-824a-ea7a9eb929b9,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,C,047,JHT-C-047,Belakang Bangunan BSKL Jalan Persiaran MayBank,Belakang Bangunan BSKL Jalan Persiaran MayBank,2,Belakang,KUALA LUMPUR,3.148073,101.701351,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,252.96,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON C_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
