id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,no_premis,id_kedudukan,kedudukan,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,id_bandar,bandar,city_id_uuid
567735,95536121-968e-44a5-8bc4-4c338b928bc3,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,084,KLC-C-084,"SEBELAH KANAN, GALLERY @ U-THANT, JALAN MADGE",,6,Kanan,3.157851,101.728009,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201216235358842.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567737,13f3187e-2378-4052-8eb5-91b5bacbf300,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,085,KLC-C-085,"SEBELAH KIRI, GALLERY @ U-THANT, JALAN MADGE",,5,Kiri,3.157851,101.728009,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201216235455879.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567738,310c96fd-c1b5-4efa-9639-0241b0caeefe,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,086,KLC-C-086,"9 MADGE, JALAN MADGE, TAMAN U-THANT",,1,Hadapan,3.157409,101.726893,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020121623562996.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567740,65f758d6-fb33-41e8-a431-bff199c1f66e,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,087,KLC-C-087,"MADGE MANSIONS CONDOMINIUM, JALAN MADGE, TAMAN U-THANT",,6,Kanan,3.157511,101.726745,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201216235823977.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567741,032e85db-6e1b-4bcd-af8e-96b7326a61bd,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,088,KLC-C-088,"TENGAH MADGE MANSIONS CONDOMINIUM, JALAN MADGE, TAMAN U-THANT",,7,Tengah,3.157511,101.726745,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201216235921851.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567743,2fa528f7-8f0f-4290-930e-db5629341e4d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,089,KLC-C-089,"BELAKANG SEBELAH KANAN MADGE MANSIONS CONDOMINIUM, JALAN MADGE, TAMAN U-THANT",,2,Belakang,3.157511,101.726745,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217000010718.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567744,e4c50b57-ec2b-4430-ba42-11113c60aa91,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,090,KLC-C-090,"SEBELAH KANAN PONDOK PENGAWAL, SASTRA U-THANT, JALAN AMPANG 2, TAMAN U-THANT",,6,Kanan,3.158188,101.725805,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020121700021195.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567746,414e38d4-e249-4c45-8a60-37ef620efe9d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,091,KLC-C-091,"SEBELAH TENGAH SASTRA U-THANT, JALAN AMPANG 2, TAMAN U-THANT",,7,Tengah,3.158188,101.725805,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217000341918.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567747,6ca7c901-dcd1-4cce-bf57-5c304f937ddd,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,092,KLC-C-092,"SEBELAH BELAKANG BANGUNAN SASTRA U-THANT, JALAN AMPANG 2, TAMAN U-THANT",,2,Belakang,3.158188,101.725805,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020121700043356.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567748,d222c89b-e8c0-4e8b-83ef-e4b8e01252e8,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,093,KLC-C-093,"SEBELAH KIRI BANGUNAN SASTRA U-THANT, JALAN AMPANG 2, TAMAN U-THANT",,5,Kiri,3.158188,101.725805,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217000523369.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567749,f2ae530a-9c55-4dd7-b41a-85a74358956a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,094,KLC-C-094,"SEBELAH KIRI PONDOK PENGAWAL, SASTRA U-THANT, JALAN AMPANG 2, TAMAN U-THANT",,5,Kiri,3.158188,101.725805,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217000629656.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567751,b870d86e-ba99-41e7-8d75-fcb4a710ab91,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,095,KLC-C-095,"HADAPAN PNDOK PENGAWAL, DESA U-THANT, NO. 16, JALAN TAMAN U-THANT",,1,Hadapan,3.157982,101.724355,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217000826469.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567752,a0b2791b-85b7-4119-9bcd-ef37adf56df1,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,096,KLC-C-096,"BELAKANG BANGUNAN, DESA U-THANT, NO. 16, JALAN TAMAN U-THANT",,2,Belakang,3.157982,101.724355,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217000937544.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567754,b8200de1-e176-441f-bbfe-1abb22acfdd9,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,097,KLC-C-097,"DESA ANGKASA, NO. 12, JALAN TAMAN U-THANT",,4,Tepi,3.157439,101.722798,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217001140865.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567755,36626a22-d85b-4a31-8129-9f16e7d0fb7b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,098,KLC-C-098,"BLOK 11-12. DESA ANGKASA CONDOMINIUM, JALAN TAMAN U-THANT",,4,Tepi,3.157481,101.722958,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217001314337.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567757,8161ae98-adff-470b-82c4-6b4c950520a9,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,099,KLC-C-099,"PARKING NO.28-2, DESA ANGKASA CONDOMINIUM, JALAN TAMAN U-THANT",,3,Berhampiran,3.157481,101.722958,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217001438126.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567758,197d8b3a-603d-4e08-98eb-44db03046fcc,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,100,KLC-C-100,"BERHAMPIRAN PARKING NO. 13-5, DESA ANGKASA CONDOMINIUM, JALAN TAMAN U-THANT",,3,Berhampiran,3.157481,101.722958,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020121700154926.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567760,3e4186f8-3819-4f72-9723-a5461a2ac92a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,101,KLC-C-101,"BERHAMPIRAN PARKING NO. 22-2, DESA ANGKASA CONDOMINIUM, JALAN TAMAN U-THANT",,3,Berhampiran,3.157481,101.722958,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217001711383.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567762,f073e26a-2608-406e-ac84-5367556dc764,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,102,KLC-C-102,"BERHAMPIRAN BLOK 27-28, DESA ANGKASA CONDOMINIUM, JALAN TAMAN U-THANT",,4,Tepi,3.157481,101.722958,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217001821946.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567764,e748124a-9f4f-4502-81ea-f2d5dbe496ca,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,103,KLC-C-103,"BERHAMPIRAN PARKING 24-2, DESA ANGKASA CONDOMINIUM, JALAN TAMAN U-THANT",,3,Berhampiran,3.157481,101.722958,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217001920162.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567765,511ce824-c048-449e-806f-35a1bdb11126,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,104,KLC-C-104,"HADAPAN PONDOK PENGAWAL, MiCasa ALL SUITES HOTEL, 368B, JALAN TUN RAZAK, TAMAN U-THANT",,1,Hadapan,3.156842,101.722825,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217002241874.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567767,2bf68b95-a4de-47e1-ad3e-5f65396aeaf8,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,105,KLC-C-105,"HADAPAN LOBI REGAL HOUSE, NO.1, JALAN U-THANT",,1,Hadapan,3.153442,101.72294,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217002506298.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567768,5e341c45-9a03-4f88-9176-af31b498e13a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,106,KLC-C-106,"SEBELAH KIRI BANGUNAN REGAL HOUSE, NO.1, JALAN U-THANT",,5,Kiri,3.153442,101.72294,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217002602894.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567769,2fb41f7c-de46-4bd5-862d-9873dd4fb478,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,107,KLC-C-107,"HADAPAN PONDOK PENGAWAL, 7 U THANT CONDOMINIUM, NO.7, JALAN U-THANT",,1,Hadapan,3.154029,101.724443,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217002813947.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567770,014bb570-8c35-475c-aee2-a19803bfdda4,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,108,KLC-C-108,"BELAKANG BANGUNAN, 7 U THANT CONDOMINIUM, NO.7, JALAN U-THANT",,2,Belakang,3.154029,101.724443,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217002905623.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567771,05954139-0104-4187-a09d-86e6c8889fae,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,109,KLC-C-109,"HADAPAN SEBELAH KIRI, 9 UTHANT APARTMENT, JALAN U-THANT",,1,Hadapan,3.153754,101.724715,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217003028869.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567772,61be9726-b740-42af-a2a0-4c8b502e57e8,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,110,KLC-C-110,"HADAPAN PONDOK PENGAWAL, 338 U THANT, 8-14, JALAN U-THANT",,1,Hadapan,3.154323,101.726089,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020121700324719.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567773,be35d9b1-25b8-4f61-8667-045e117da1fb,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,111,KLC-C-111,"HADAPAN APARTMENT CINTA, JALAN MADGE, TAMAN U THANT",,1,Hadapan,3.156166,101.7266,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217003452471.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567774,da708932-d07c-4410-b25a-80c103fa61ff,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,112,KLC-C-112,"CINTA CONDOMINIUM, JALAN MADGE, TAMAN U THANT",,1,Hadapan,3.156166,101.7266,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217003557423.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567775,02303722-146c-4060-8eb4-94ff4ba3eeb0,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,113,KLC-C-113,"TEPI BELAKANG, APARTMENT CINTA, JALAN MADGE, TAMAN U THANT",,2,Belakang,3.156166,101.7266,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217003655671.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567776,b6dccefe-40f1-4cfc-aa74-6e0d0ec2f78b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,114,KLC-C-114,"HADAPAN BLOK SAYANG, APARTMENT CINTA, JALAN MADGE, JALAN U THANT",,1,Hadapan,3.156166,101.7266,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217003754415.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567777,704440e7-f1a6-45af-b83b-ee6a72c5f399,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,115,KLC-C-115,"HADAPAN BLOK KASIH, APARTMENT CINTA, JALAN MADGE, JALAN U THANT",,1,Hadapan,3.156166,101.7266,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217003851188.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567779,b9dab6ef-96c7-4b29-b45e-4d69b70f3c3d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,116,KLC-C-116,"HADAPAN PONDOK PENGAWAL, BRUNSFIELD RESIDENCE @ U THANT",,1,Hadapan,3.154572,101.727356,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217004111753.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567780,4cbcaf94-cf53-447f-a5c2-11e663f0c870,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,117,KLC-C-117,"BELAKANG KANAN BANGUNAN, BRUNSFIELD RESIDENCE @ U THANT",,2,Belakang,3.154572,101.727356,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217004222944.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567781,9ceb6d25-8f03-4fb4-9308-9d62dc3806b6,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,118,KLC-C-118,"DEPAN KANAN BANGUNAN, BRUNSFIELD RESIDENCE @ U THANT",,6,Kanan,3.154572,101.727356,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217004328234.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567782,afe5bbf5-2bb7-4328-921c-eca3b275ff1a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,119,KLC-C-119,BRUNSFIELD RESIDENCE @ U THANT,,4,Tepi,3.154572,101.727356,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217004419443.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567783,e904ea0f-3b57-4198-94b5-887400088092,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,120,KLC-C-120,"HADAPAN PONDOK PENGAWAL, NOBELTON CREST, NO. 26, JALAN U-THANT",,1,Hadapan,3.15472,101.728257,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201217004621822.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567784,4f20f17b-fbd6-4ff8-99a7-0c501eccb6ae,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,121,KLC-C-121,"TENGAH BANGUNAN, NOBELTON CREST, NO. 26, JALAN U-THANT",,7,Tengah,3.15472,101.728257,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201217004709532.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567928,67ad68d1-1bb6-4245-a0ec-fb0d9be56fe0,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,122,KLC-C-122,"HADAPAN PONDOK PENGAWAL, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,1,Hadapan,3.140086,101.726738,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/2020121814134886.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567929,dc5ece44-b126-4737-996a-c8ed5bae3bf2,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,123,KLC-C-123,"HADAPAN RUMAH SAMPAH, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,2,Belakang,3.140086,101.726738,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/2020121814144383.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,11,KUALALUMPUR (WP),e020035c-e1d1-481d-b224-6475deb88d49
567931,dffc32ec-d52d-406c-9e6e-e4b3d9f94845,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,124,KLC-C-124,"HADAPAN BLOK D, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,1,Hadapan,3.140086,101.726738,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201218141712646.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567933,e4ad5cb1-2e5a-4f8a-b950-1eb54222c403,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,125,KLC-C-125,"SEBELAH BILIK PAM, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,3,Berhampiran,3.140086,101.726738,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201218141936945.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
568068,60b82c51-630d-4058-8217-1a42ecc58a00,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,126,KLC-C-126,"HADAPAN BLOK SERBAGUNA, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,1,Hadapan,3.140073,101.726855,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201219224652693.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
568070,00d81d0b-25e5-4dd4-a4f1-c8fdc4a94c40,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,127,KLC-C-127,"TEPI BLOK B, PERUMAHAN ANGKATAN TENTERA JALAN U THANT, NO. 44 OFF JALAN KAMPUNG PANDAN",,4,Tepi,3.140073,101.726855,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201219225524164.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
